index,x,y,Q,sensor_rms,runtime_seconds,rank,sigma_max,sigma_mid,sigma_min,jacobian_condition,information_eigenvalue_min,information_eigenvalue_mid,information_eigenvalue_max,information_condition,information_logdet,x_sensitivity_norm,y_sensitivity_norm,Q_sensitivity_norm,Q_effective_information,normalized_x_std_proxy,physical_x_std_proxy,normalized_y_std_proxy,physical_y_std_proxy,normalized_Q_std_proxy,physical_Q_std_proxy
251,0.75,0.525,1.1,0.00815534944178459,2.7964457919588313,3,4.125807324362846,1.7965746994362335,0.018658866512145832,221.11778985487604,0.0003481532995180772,3.227680650654393,17.022286077766104,48893.07699030512,-3.9565804135741844,4.094251547599635,1.856346885539481,0.20345856395312945,0.0003489960563106813,2.6361765183836616,1.3180882591918308,0.5959648379667348,0.2979824189833674,53.52907519652902,32.11744511791741
252,0.25,0.55,1.1,0.05782396971496913,2.7922660000040196,3,13.673246267730802,5.696762839058763,1.245983948086438,10.97385426893336,1.5524759988890677,32.45310684448085,186.9576634980143,120.42547751578694,9.150529448947523,7.521644727293272,12.73997866927535,1.4425846402116211,1.5773105416114517,0.18613028045531269,0.09306514022765634,0.10798051345511386,0.05399025672755693,0.7962352441813078,0.47774114650878463
253,0.275,0.55,1.1,0.05976346857675297,2.872890250000637,3,14.064120391919426,6.1527026988728375,1.4309518158250072,9.828507316866457,2.047623099212885,37.8557505007171,197.79948239840382,96.59955607769747,9.637716356074227,8.181946192777595,12.982126866617916,1.4909709976600787,2.0571195150762214,0.15621138545414232,0.07810569272707116,0.09656186414875742,0.04828093207437871,0.6972206444144504,0.41833238664867023
254,0.3,0.55,1.1,0.061441977240912056,2.7245209160028026,3,13.753780049720227,7.356944085325374,1.5102613828351175,9.106887195844955,2.280889444483041,54.124626274604005,189.16646565608212,82.93539439784479,10.05848215364119,8.876734246448823,12.822868360854393,1.5328462066662008,2.282625023936231,0.12802283475113038,0.06401141737556519,0.08778231700019361,0.043891158500096804,0.6618852651872038,0.3971311591123223
255,0.325,0.55,1.1,0.06310538707917479,2.781792583002243,3,12.70642146251018,8.93840631709692,1.533395982916142,8.286458034372629,2.3513032404233614,79.89510748951813,161.45314638293934,68.6653867554187,10.319899348102114,9.522601487522229,12.269517377914603,1.5743447321891475,2.3533696736158594,0.10900951477401553,0.05450475738700777,0.08485591035362162,0.04242795517681081,0.6518608876098417,0.391116532565905
256,0.35,0.55,1.1,0.0650420060069943,2.7774559580138884,3,11.478340532964532,10.050149404970133,1.5558100523619873,7.37772616621061,2.42054491903061,101.00550306222152,131.75230139069652,54.4308433835887,10.380091344225589,10.067325605343502,11.45400722516538,1.6226592414313636,2.425206115009314,0.10159151262412325,0.050795756312061624,0.08923924589375447,0.044619622946877234,0.6421340102751,0.38528040616506
257,0.375,0.55,1.1,0.06750054076360212,2.8244454999803565,3,11.852690805566592,9.004587927230112,1.6032809443795466,7.39277220696555,2.570509786610571,81.08260373921829,140.48627933236284,54.653080904082294,10.284682502072911,10.399344354145166,10.63753696111333,1.683994436762837,2.5787310641048866,0.10409898699589797,0.05204949349794898,0.09927184429359791,0.049635922146798954,0.62272596460408,0.373635578762448
258,0.4,0.55,1.1,0.07053893903401161,2.852840000006836,3,12.063905753453806,8.07464212323453,1.6792654022089593,7.184037578327143,2.8199322910560176,65.19984541831343,145.53782202821586,51.610395926816516,10.19460597048573,10.3494487547082,10.166101921948789,1.7597959892564499,2.8285333419694254,0.10919227331208943,0.054596136656044715,0.10660160824095773,0.05330080412047886,0.5945923931055237,0.3567554358633142
259,0.42500000000000004,0.55,1.1,0.07387180604122245,2.8568714580032974,3,11.589763743659383,8.314656810326015,1.735635880670197,6.677531775376827,3.0124319102698105,69.1335178735008,134.32262363384154,44.589430611167195,10.239031917912337,9.84328089147189,10.304462744853167,1.84294390829712,3.0217590755742836,0.11078011531958704,0.05539005765979352,0.10325664661920073,0.05162832330960036,0.5752678223735282,0.3451606934241169
260,0.45,0.55,1.1,0.07688099816900949,2.9945775840315036,3,11.152000481847297,8.942634413032863,1.7620175674059357,6.3291085674392065,3.1047059078471313,79.97071024515962,124.36711474712236,40.057615258432364,10.337817235380651,9.062120141335198,11.029130558865528,1.9180168298621634,3.120649910851232,0.11436751784022282,0.05718375892011141,0.09545149830011047,0.04772574915005524,0.5660795616087001,0.33964773696522005
261,0.475,0.55,1.1,0.07883211581725605,2.9648938750033267,3,12.24209711249758,8.160974981937443,1.8156620575990587,6.74249762573434,3.2966287074048477,66.60151265580885,149.8689417118216,45.461274233033215,10.401388822558555,8.410414350010964,12.048407860725083,1.9666930512368033,3.315782487938704,0.12356081908260308,0.06178040954130154,0.09039996742659619,0.04519998371329809,0.5491702258648292,0.3295021355188975
262,0.5,0.55,1.1,0.07913125560436278,3.008478917006869,3,13.60898435091095,7.176928403503436,1.8891970278124413,7.203581283773883,3.569065409895362,51.50830130901438,185.2044550633391,51.89158331193739,10.435507134059854,8.189826976057406,13.011966191453018,1.9741559505203277,3.577348710094725,0.13351675318919026,0.06675837659459513,0.0873832157472532,0.0436916078736266,0.5287122366939819,0.31722734201638914
263,0.525,0.55,1.1,0.07743635004480216,2.856798374967184,3,14.436006648053052,6.87792334055222,1.8311533239844695,7.883559753828395,3.3531224959393717,47.30582947851301,208.39828794263192,62.15051439218283,10.405976627344199,8.315520283661085,13.644677869573524,1.931871673967129,3.3664677231818967,0.14152007820897922,0.07076003910448961,0.08421309567718162,0.04210654783859081,0.5450204180795851,0.32701225084775104
